text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
displayed in the PDF when you bring Acrobat to the foreground.,"[0, 0, 100, 20]",1,12.0,11,0,0.026,0.18181818181818182,0.18181818181818182,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Note: For Photoshop, if the image is in a format supported by Photoshop 6.0 or later, your","[0, 0, 100, 20]",1,12.0,17,0,0.037,0.11764705882352941,0.2222222222222222,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"edited image is saved back into the PDF. However, if the image is in an unsupported format,","[0, 0, 100, 20]",1,12.0,17,0,0.0375,0.23529411764705882,0.11764705882352941,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Photoshop handles the image as a generic PDF image. The edited image is saved to disk,"[0, 0, 100, 20]",1,12.0,16,0,0.035,0.25,0.1875,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
instead of the PDF.,"[0, 0, 100, 20]",1,12.0,4,0,0.008,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Export PDF images to another format,"[0, 0, 100, 20]",1,16.02,6,0,0.015,0.16666666666666666,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"You can save every page all text, images, and vector objects on a page to an image format.","[0, 0, 100, 20]",1,12.0,18,0,0.0365,0.05555555555555555,0.05555555555555555,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Choose Convert - Export PDF To - Image format - Image Type. You can also export each,"[0, 0, 100, 20]",1,12.0,17,0,0.034,0.07142857142857142,0.6428571428571429,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
image in a PDF to a separate image file.,"[0, 0, 100, 20]",1,12.0,9,0,0.016,0.0,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Rotate, move, delete, extract, or renumber pages in a PDF","[0, 0, 100, 20]",3,24.0,10,0,0.024,0.1,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Rotate pages in a PDF,"[0, 0, 100, 20]",3,24.0,5,0,0.0085,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
You can rotate all or select pages in a document. Rotation is based on 90-degree increments.,"[0, 0, 100, 20]",3,12.0,16,0,0.0385,0.1875,0.11764705882352941,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
You can rotate pages using the rotate tools in the Page Thumbnails pane or,"[0, 0, 100, 20]",3,12.0,14,0,0.0305,0.14285714285714285,0.21428571428571427,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
the Rotate option.,"[0, 0, 100, 20]",3,12.0,3,0,0.008,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"1. Open the PDF in Acrobat, choose All tools    - Organize pages.","[0, 0, 100, 20]",3,12.0,12,0,0.0255,0.18181818181818182,0.45454545454545453,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"2. From the left pane, specify the page range on which you want to apply the rotation.","[0, 0, 100, 20]",3,12.0,17,0,0.035,0.17647058823529413,0.058823529411764705,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Select the drop-down menu under PAGES SELECTED, then select the appropriate","[0, 0, 100, 20]",3,12.0,11,0,0.0325,0.18181818181818182,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"option. Alternatively, you can enter the page number you want to operate on.","[0, 0, 100, 20]",3,12.0,13,0,0.032,0.23076923076923078,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"3. After specifying the page range, for Direction, select either Rotate page left for","[0, 0, 100, 20]",3,12.0,14,0,0.036,0.21428571428571427,0.21428571428571427,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
counterclockwise 90° rotation or Rotate page right° for clockwise 90° rotation .,"[0, 0, 100, 20]",3,12.0,12,0,0.0345,0.0,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
4. You can also apply the page rotation on a specific page by selecting the buttons in the,"[0, 0, 100, 20]",3,12.0,18,0,0.0365,0.1111111111111111,0.05555555555555555,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
right pane.,"[0, 0, 100, 20]",3,12.0,2,0,0.005,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Note: To temporarily change your view of the page, from the hamburger menu Windows","[0, 0, 100, 20]",3,12.0,14,0,0.0345,0.07142857142857142,0.21428571428571427,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"or the View menu macOS, choose View - Rotate view - Rotate view right or Rotate view","[0, 0, 100, 20]",3,12.0,17,0,0.034,0.06666666666666667,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
left . The original page orientation is restored the next time you open the PDF.,"[0, 0, 100, 20]",3,12.0,15,0,0.033,0.21428571428571427,0.14285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Extract pages from a PDF,"[0, 0, 100, 20]",4,24.0,5,0,0.01,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Extraction is reusing selected pages of one PDF in a different PDF. Extracted pages include the,"[0, 0, 100, 20]",4,12.0,16,0,0.04,0.3125,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"content and the form fields, comments, and links of the original document.","[0, 0, 100, 20]",4,12.0,12,0,0.0315,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
You can leave the extracted pages in the original document or remove them during,"[0, 0, 100, 20]",4,12.0,14,0,0.0335,0.14285714285714285,0.07142857142857142,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
extraction.,"[0, 0, 100, 20]",4,12.0,1,0,0.0055,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Note: Any bookmarks or article threadings associated with pages aren't extracted.,"[0, 0, 100, 20]",4,12.0,11,0,0.0355,0.25,0.16666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"1. Open the PDF in Acrobat. From the upper left, select All Tools    - Organize pages.","[0, 0, 100, 20]",4,12.0,16,0,0.034,0.13333333333333333,0.4666666666666667,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
2. Specify the page range or the pages you want to extract. Select the drop-down menu,"[0, 0, 100, 20]",4,12.0,16,0,0.035,0.25,0.11764705882352941,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"under PAGES SELECTED, then select the appropriate option. Alternatively, you can","[0, 0, 100, 20]",4,12.0,11,0,0.035,0.09090909090909091,0.2727272727272727,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
enter the page number you want to operate on.,"[0, 0, 100, 20]",4,12.0,9,0,0.0185,0.2222222222222222,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
3. Select Extract pages under PAGE OPTIONS .,"[0, 0, 100, 20]",4,12.0,8,0,0.0185,0.0,0.5714285714285714,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"4. In the dialog, select one or more of the following before you select Extract :","[0, 0, 100, 20]",4,12.0,16,0,0.033,0.2,0.13333333333333333,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"To remove the extracted pages from the original document, select Delete","[0, 0, 100, 20]",4,12.0,11,0,0.0305,0.18181818181818182,0.18181818181818182,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
pages after extracting .,"[0, 0, 100, 20]",4,12.0,4,0,0.0105,0.3333333333333333,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"To create a single-page PDF for each extracted page, select Extract pages as","[0, 0, 100, 20]",4,12.0,13,0,0.032,0.07692307692307693,0.21428571428571427,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
separate files .,"[0, 0, 100, 20]",4,12.0,3,0,0.007,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
To keep the original pages intact and create a single PDF for the extracted,"[0, 0, 100, 20]",4,12.0,14,0,0.031,0.14285714285714285,0.14285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"pages, deselect both options.","[0, 0, 100, 20]",4,12.0,4,0,0.013,0.25,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
The extracted pages are placed in a new document.,"[0, 0, 100, 20]",4,12.0,9,0,0.0205,0.2222222222222222,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Note: The creator of a PDF document can set the security to prevent the extraction of pages.,"[0, 0, 100, 20]",4,12.0,17,0,0.038,0.11764705882352941,0.17647058823529413,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"To view the security settings for a document, choose Document properties from the","[0, 0, 100, 20]",4,12.0,13,0,0.0345,0.15384615384615385,0.15384615384615385,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
hamburger menu Windows or File menu in macOS and then select the Security tab in,"[0, 0, 100, 20]",4,12.0,15,0,0.033,0.06666666666666667,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
the dialog.,"[0, 0, 100, 20]",4,12.0,2,0,0.005,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Extract random pages from a PDF,"[0, 0, 100, 20]",4,16.02,6,0,0.013,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
You can also select and extract discontinuous pages from the page thumbnails in the right,"[0, 0, 100, 20]",4,12.0,15,0,0.0375,0.2,0.06666666666666667,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
navigation pane of Acrobat.,"[0, 0, 100, 20]",4,12.0,4,0,0.012,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"1. Open the PDF in Acrobat. From the upper left, select All Tools    - Organize pages.","[0, 0, 100, 20]",4,12.0,16,0,0.034,0.13333333333333333,0.4666666666666667,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"2. Specify the pages which you want to extract separated with a comma. For example, if","[0, 0, 100, 20]",4,12.0,16,0,0.0355,0.25,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"you want to extract pages 3 and 5, enter 3, 5 in the pages field under PAGES","[0, 0, 100, 20]",4,12.0,17,0,0.03,0.11764705882352941,0.058823529411764705,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
SELECTED.,"[0, 0, 100, 20]",4,12.0,1,1,0.0045,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Select the Extract pages under PAGE OPTIONS .,"[0, 0, 100, 20]",5,12.0,8,0,0.019,0.14285714285714285,0.5714285714285714,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"3. In the dialog, select one or more of the following before you select Extract :","[0, 0, 100, 20]",5,12.0,16,0,0.033,0.2,0.13333333333333333,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"To remove the extracted pages from the original document, select Delete","[0, 0, 100, 20]",4,12.0,11,0,0.0305,0.18181818181818182,0.18181818181818182,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
pages after extracting .,"[0, 0, 100, 20]",4,12.0,4,0,0.0105,0.3333333333333333,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"To create a single-page PDF for each extracted page, select Extract pages as","[0, 0, 100, 20]",4,12.0,13,0,0.032,0.07692307692307693,0.21428571428571427,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
separate files .,"[0, 0, 100, 20]",4,12.0,3,0,0.007,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
To keep the original pages intact and create a single PDF for the extracted,"[0, 0, 100, 20]",4,12.0,14,0,0.031,0.14285714285714285,0.14285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"pages, deselect both options.","[0, 0, 100, 20]",4,12.0,4,0,0.013,0.25,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
The extracted pages are placed in a new document.,"[0, 0, 100, 20]",4,12.0,9,0,0.0205,0.2222222222222222,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Split PDFs into multiple documents,"[0, 0, 100, 20]",6,24.0,5,0,0.015,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"You can split one or more PDFs into multiple smaller PDFs. When splitting a PDF, you can","[0, 0, 100, 20]",6,12.0,17,0,0.036,0.11764705882352941,0.29411764705882354,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"specify the split by the maximum number of pages, maximum file size, or top-level","[0, 0, 100, 20]",6,12.0,14,0,0.034,0.07142857142857142,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
bookmarks.,"[0, 0, 100, 20]",6,12.0,1,0,0.005,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"1. Open the PDF in Acrobat. From the upper left, select All Tools    - Organize pages.","[0, 0, 100, 20]",4,12.0,16,0,0.034,0.13333333333333333,0.4666666666666667,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"2. In the left pane, under PAGE OPTIONS, select Split. A command dialog appears for","[0, 0, 100, 20]",6,12.0,15,0,0.0345,0.06666666666666667,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
the Split operation.,"[0, 0, 100, 20]",6,12.0,3,0,0.009,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"3. In the Split By list, select the criteria for dividing the document:","[0, 0, 100, 20]",6,12.0,13,0,0.0295,0.15384615384615385,0.23076923076923078,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Number of pages,"[0, 0, 100, 20]",6,12.0,3,0,0.0065,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Specify the maximum number of pages for each document in the split.,"[0, 0, 100, 20]",6,12.0,12,0,0.028,0.08333333333333333,0.08333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
File Size,"[0, 0, 100, 20]",6,12.0,2,0,0.004,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Specify the maximum file size for each document in the split.,"[0, 0, 100, 20]",6,12.0,11,0,0.0255,0.09090909090909091,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Top-level Bookmarks,"[0, 0, 100, 20]",6,12.0,2,0,0.009,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"If the document includes bookmarks, it creates one document for every top-level","[0, 0, 100, 20]",6,12.0,12,0,0.034,0.16666666666666666,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
bookmark.,"[0, 0, 100, 20]",6,12.0,1,0,0.0045,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"4. To specify a target folder for the split files and filename preferences, select Output","[0, 0, 100, 20]",6,12.0,15,0,0.0375,0.06666666666666667,0.13333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Options . Specify the options as needed, and then select OK .","[0, 0, 100, 20]",6,12.0,12,0,0.025,0.3,0.3,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
5. Select Split .,"[0, 0, 100, 20]",6,12.0,4,0,0.007,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Split multiple PDFs,"[0, 0, 100, 20]",6,16.02,3,0,0.0085,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"1. Open the PDF in Acrobat. From the upper left, select All Tools    - Organize pages.","[0, 0, 100, 20]",4,12.0,16,0,0.034,0.13333333333333333,0.4666666666666667,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"2. In the left pane, under PAGE OPTIONS, select Split. A command dialog appears for","[0, 0, 100, 20]",6,12.0,15,0,0.0345,0.06666666666666667,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
the Split operation.,"[0, 0, 100, 20]",6,12.0,3,0,0.009,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"3. In the Split by list, select the criteria for dividing the document:","[0, 0, 100, 20]",6,12.0,13,0,0.0295,0.15384615384615385,0.15384615384615385,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Number of pages,"[0, 0, 100, 20]",6,12.0,3,0,0.0065,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Specify the maximum number of pages for each document in the split.,"[0, 0, 100, 20]",6,12.0,12,0,0.028,0.08333333333333333,0.08333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
File Size,"[0, 0, 100, 20]",6,12.0,2,0,0.004,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Specify the maximum file size for each document in the split.,"[0, 0, 100, 20]",6,12.0,11,0,0.0255,0.09090909090909091,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Top-level Bookmarks,"[0, 0, 100, 20]",6,12.0,2,0,0.009,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"If the document includes bookmarks, it creates one document for every top-level","[0, 0, 100, 20]",6,12.0,12,0,0.034,0.16666666666666666,0.07692307692307693,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
bookmark.,"[0, 0, 100, 20]",6,12.0,1,0,0.0045,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"4. To specify a target folder for the split files and filename preferences, select Output","[0, 0, 100, 20]",6,12.0,15,0,0.0375,0.06666666666666667,0.13333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Options . Specify the options as needed, and then select OK .","[0, 0, 100, 20]",6,12.0,12,0,0.025,0.3,0.3,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"5. Select Split multiple files . Select Add Files, and choose Add Files, Add Folders,","[0, 0, 100, 20]",7,12.0,15,0,0.0355,0.07142857142857142,0.6428571428571429,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"or Add Open Files . Select the files or folder, and then select OK . Select Split .","[0, 0, 100, 20]",7,12.0,18,0,0.033,0.13333333333333333,0.4666666666666667,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Move or copy pages in a PDF,"[0, 0, 100, 20]",8,24.0,7,0,0.0105,0.0,0.2857142857142857,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"To copy or move pages within a document, use the page thumbnails in the right navigation","[0, 0, 100, 20]",8,12.0,16,0,0.0365,0.25,0.0625,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
pane or the document area. You can also transfer pages between documents using these,"[0, 0, 100, 20]",8,12.0,14,0,0.0355,0.14285714285714285,0.07142857142857142,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"thumbnails. In the Organize Pages view, drag and drop thumbnails to rearrange pages, or","[0, 0, 100, 20]",8,12.0,14,0,0.037,0.07142857142857142,0.21428571428571427,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
select a thumbnail and copy it as needed.,"[0, 0, 100, 20]",8,12.0,8,0,0.017,0.25,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Move or copy a page,"[0, 0, 100, 20]",8,16.02,5,0,0.0075,0.0,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"1. Open the PDF in Acrobat, and select All tools    - Organize pages . The page thumbnails","[0, 0, 100, 20]",8,12.0,17,0,0.0355,0.13333333333333333,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
